id x y z
106521 1278.39 949.822 1749.21
106522 1278.53 949.646 1749.06
106523 1278.53 949.666 1748.8
106524 1278.67 949.473 1748.92
106525 1278.67 949.451 1749.18
106526 1278.81 949.283 1749.04
106527 1278.82 949.246 1749.3
106528 1278.95 949.091 1749.15
106529 1278.95 949.11 1748.87
106531 1278.65 949.512 1748.64
106532 1278.54 949.617 1749.32
106533 1278.8 949.313 1748.77
106539 1278.39 949.85 1748.68
106540 1278.91 949.174 1748.62
106557 1278.69 949.474 1748.43
106566 1278.77 949.309 1749.51
106567 1278.88 949.154 1749.5
106572 1278.51 949.636 1749.53
106581 1278.5 949.719 1748.57
106582 1278.33 949.879 1749.41
106593 1278.94 949.083 1749.35
106595 1278.44 949.81 1748.36
106596 1278.69 949.421 1749.36
106599 1278.93 949.157 1748.46
106609 1278.43 949.753 1749.37
106610 1278.32 949.889 1749.57
106611 1279 949.054 1748.69
106612 1278.52 949.607 1749.76
106613 1278.4 949.764 1749.77
106614 1278.28 949.924 1749.77
106615 1278.64 949.451 1749.75
106616 1278.76 949.293 1749.75
106617 1278.89 949.133 1749.73
106618 1278.27 949.917 1749.87
106625 1278.83 949.133 1750.07
106627 1278.7 949.29 1750.08
106629 1278.58 949.453 1750.08
106630 1278.18 949.937 1750.21
106631 1278.13 949.938 1750.32
106645 1278.08 949.939 1750.43
106646 1278.02 949.94 1750.53
106664 1277.96 949.941 1750.63
106670 1277.89 949.941 1750.73
106707 1277.81 949.939 1750.83
106718 1277.73 949.938 1750.92
106719 1277.64 949.937 1751.02
106720 1277.55 949.936 1751.1
106721 1277.44 949.935 1751.18
106734 1277.34 949.934 1751.26
106855 1274.03 949.937 1751.44
106874 1273.91 949.935 1751.37
106875 1273.81 949.936 1751.3
106903 1273.7 949.937 1751.23
106912 1273.6 949.938 1751.15
106913 1273.51 949.94 1751.07
106914 1273.42 949.941 1750.98
106915 1273.34 949.942 1750.89
106916 1273.27 949.943 1750.8
106928 1273.2 949.946 1750.7
106929 1273.14 949.944 1750.61
106930 1273.09 949.941 1750.5
106944 1273.68 949.147 1750.37
106946 1272.99 949.919 1750.19
106951 1273.6 949.152 1750.14
106953 1273.48 949.307 1750.14
106956 1273.35 949.462 1750.15
106958 1273.22 949.617 1750.16
106960 1273.1 949.772 1750.16
106962 1273.07 949.773 1750.05
106963 1272.96 949.917 1750.08
106964 1273.31 949.462 1749.94
106965 1273.18 949.616 1749.94
106966 1273.43 949.307 1749.93
106967 1273.06 949.77 1749.95
106968 1272.94 949.917 1749.96
106969 1273.56 949.152 1749.92
106977 1273.05 949.767 1749.84
106978 1272.92 949.928 1749.85
106979 1273.18 949.611 1749.83
106980 1273.3 949.456 1749.82
106981 1273.43 949.3 1749.81
106982 1273.55 949.144 1749.8
106986 1273.05 949.769 1749.73
106987 1272.92 949.928 1749.73
106988 1273.18 949.614 1749.72
106989 1273.3 949.458 1749.72
106990 1273.43 949.302 1749.71
106991 1273.54 949.157 1749.69
106992 1273.59 949.178 1748.28
106994 1273.41 949.329 1749.47
107000 1273.05 949.828 1748.68
107005 1273.17 949.633 1749.48
107008 1273.34 949.501 1748.22
107015 1273.01 949.853 1749.17
107018 1273.13 949.759 1748.16
107020 1273.01 949.833 1749.46
107026 1273.06 949.832 1748.42
107027 1273.2 949.647 1748.57
107028 1273.18 949.657 1748.84
107029 1273.34 949.473 1748.72
107030 1273.32 949.474 1749
107031 1273.48 949.288 1748.88
107032 1273.5 949.28 1748.61
107033 1273.63 949.106 1748.76
107034 1273.61 949.109 1749.03
107048 1273.38 949.438 1748.45
107049 1273.65 949.096 1748.5
107058 1273.59 949.117 1749.29
107059 1273.46 949.292 1749.14
107060 1273.34 949.435 1749.27
107061 1273.17 949.65 1749.14
107062 1273.2 949.66 1748.34
107081 1273.46 949.345 1748.25
107082 1273.54 949.168 1749.47
107083 1273.68 949.002 1749.44
107084 1273.29 949.484 1749.48
107099 1273.03 949.838 1748.93
107105 1273.11 949.722 1749.32
107111 1273.23 949.635 1748.16
107115 1273.7 949.039 1748.29
107120 1273.51 949.272 1748.41
107121 1273.03 949.889 1748.21
107128 1273.48 949.255 1749.32
107138 1273.21 949.593 1749.33
107139 1250 947.418 1783.18
107140 1250 929.175 1772.07
107141 1250 917.565 1774.47
107142 1250 931.935 1796.38
107143 1250 905.905 1776.79
107144 1250 919.933 1796.87
107145 1250 894.403 1779.02
107146 1250 904.094 1795.74
107147 1250 888 1796.54
107148 1250 939.667 1769.65
107149 1250 879.517 1781.18
107150 1250 896 1796.54
107151 1250 912.284 1796.51
107152 1250 871.817 1782.82
107153 1250 886.943 1779.95
107154 1250 946.97 1790.82
107155 1250 864.091 1784.64
107156 1250 880.155 1796.51
107157 1250 872.154 1796.79
107158 1250 860.727 1796.66
107159 1250 946.966 1776.01
107160 1250 856.256 1786.34
107161 1250 939.98 1797.12
107162 1250 853.401 1794.11
107163 1250 945.316 1768.19
107164 1250 932.907 1771.21
107165 1250 931.811 1774.99
107166 1250 927.92 1775.86
107167 1250 930.612 1778.81
107168 1250 926.696 1779.66
107169 1250 929.382 1782.63
107170 1250 925.472 1783.47
107171 1250 933.302 1781.77
107172 1250 932.07 1785.59
107173 1250 935.98 1784.75
107174 1250 937.07 1781.07
107175 1250 934.754 1788.56
107176 1250 930.845 1789.4
107177 1250 938.664 1787.71
107178 1250 922.785 1780.51
107179 1250 921.561 1784.32
107180 1250 918.875 1781.36
107181 1250 917.652 1785.16
107182 1250 914.965 1782.2
107183 1250 913.742 1786.01
107184 1250 911.055 1783.05
107185 1250 909.832 1786.85
107186 1250 907.145 1783.89
107187 1250 905.922 1787.7
107188 1250 903.236 1784.73
107189 1250 902.012 1788.54
107190 1250 899.326 1785.58
107191 1250 920.338 1788.13
107192 1250 898.091 1789.34
107193 1250 895.414 1786.41
107194 1250 894.269 1790.09
107195 1250 891.519 1787.24
107196 1250 935.256 1774.14
107197 1250 900.597 1781.59
107198 1250 912.31 1779.13
107199 1250 908.569 1790.48
107200 1250 890.544 1790.84
107201 1250 887.642 1788.07
107202 1250 937.367 1791.4
107203 1250 941.105 1790.25
107204 1250 942.574 1786.87
107205 1250 892.95 1783.26
107206 1250 886.619 1792.55
107207 1250 883.735 1789.05
107208 1250 884.94 1785.27
107209 1250 900.789 1792.35
107210 1250 881.028 1786.12
107211 1250 879.775 1789.77
107212 1250 877.115 1786.95
107213 1250 875.827 1790.46
107214 1250 873.203 1787.79
107215 1250 871.937 1791.4
107216 1250 869.293 1788.63
107217 1250 868.047 1792.33
107218 1250 865.384 1789.48
107219 1250 864.068 1793.34
107220 1250 861.451 1790.22
107221 1250 920.127 1777.52
107222 1250 947.085 1772.55
107223 1250 943.933 1774.5
107224 1250 943.774 1778.23
107225 1250 940.605 1776.15
107226 1250 934.302 1778.1
107227 1250 924.064 1776.66
107228 1250 928.158 1786.44
107229 1250 926.935 1790.25
107230 1250 929.565 1793.2
107231 1250 925.551 1793.69
107232 1250 923.025 1790.89
107233 1250 924.248 1787.25
107234 1250 919.153 1791.56
107235 1250 916.435 1788.91
107236 1250 915.075 1793.01
107237 1250 933.411 1792.43
107238 1250 936.37 1795.82
107239 1250 939.745 1783.93
107240 1250 916.224 1778.35
107241 1250 913.716 1775.15
107242 1250 908.369 1780.08
107243 1250 904.504 1780.84
107244 1250 902.086 1777.42
107245 1250 904.698 1791.51
107246 1250 899.726 1796.26
107247 1250 896.683 1782.52
107248 1250 891.918 1796.79
107249 1250 908.455 1796.47
107250 1250 882.375 1792.81
107251 1250 888.763 1783.78
107252 1250 867.818 1796.2
107253 1250 876.207 1796.69
107254 1250 884 1796.54
107255 1250 944 1796.54
107256 1250 912.472 1789.73
107257 1250 853.984 1789.84
107258 1250 856.381 1792.59
107259 1250 925.355 1772.87
107260 1250 860.303 1786.06
107261 1250 921.482 1773.67
107262 1250 867.982 1783.57
107263 1250 890.73 1779.79
107264 1250 875.712 1781.91
107265 1250 936.277 1770.42
107266 1250 942.507 1769.1
107267 1250 916.076 1796.7
107268 1250 883.394 1780.36
107269 1250 946.329 1786.74
107270 1250 856.351 1796.45
107271 1250 946.915 1794.42
107272 1250 940.371 1780.01
107273 1250 909.838 1775.98
107274 1250 897.064 1793.02
107275 1250 946.945 1779.8
107276 1250 927.761 1796.68
107277 1250 864.122 1797.24
107278 1250 898.241 1778.26
107279 1250 878.298 1793.26
107280 1250 941.513 1772.24
107281 1250 910.919 1793.19
107282 1250 943.879 1782.68
107283 1250 923.868 1796.88
107284 1250 852.939 1786.61
107285 1250 893.454 1793.54
107286 1250 943.826 1792.48
107287 1250 859.843 1793.16
107288 1250 858.23 1789.29
107289 1250 874.237 1793.73
107290 1250 944.755 1770.98
107291 1250 937.604 1777.01
107292 1250 907.171 1793.48
107293 1250 921.581 1794.07
107294 1250 940.04 1793.56
107295 1250 890.076 1794.08
107296 1250 852.882 1797.14
107297 1250 947.763 1769.3
107298 1250 863.103 1787.52
107299 1250 947.383 1797.45
107300 1250 866.841 1786.75
107301 1250 870.758 1785.94
107302 1250 944.093 1789.44
107303 1250 874.675 1785.13
107304 1250 870.459 1794.03
107305 1250 878.593 1784.32
107306 1250 882.505 1783.49
107307 1250 938.487 1773.27
107308 1250 917.955 1794.54
107309 1250 886.027 1782.68
107310 1259.09 850 1787.82
107311 1267.21 850 1788.67
107312 1274.93 850 1789.06
107313 1282.65 850 1789.44
107314 1290.21 850 1789.82
107315 1297.96 850 1790.28
107316 1305.83 850 1790.56
107317 1312.93 850 1790.48
107318 1320.72 850 1791.02
107319 1256.03 850 1796.7
107320 1328.51 850 1791.29
107321 1264 850 1796.54
107322 1336.34 850 1791.71
107323 1344.13 850 1792.42
107324 1272 850 1796.54
107325 1280 850 1796.56
107326 1288 850 1796.6
107327 1300 850 1796.63
107328 1308 850 1796.66
107329 1253.01 850 1789.9
107330 1316 850 1796.54
107331 1324 850 1796.54
107332 1332 850 1796.54
107333 1340 850 1796.54
107334 1260 850 1796.56
107335 1262 850 1793.07
107336 1266 850 1793.07
107337 1268 850 1796.54
107338 1269.78 850 1792.86
107339 1273.8 850 1792.94
107340 1275.97 850 1796.52
107341 1277.89 850 1793.03
107342 1284 850 1796.58
107343 1286 850 1793.07
107344 1292 850 1796.61
107345 1296 850 1796.66
107346 1294.01 850 1793.02
107347 1304 850 1796.7
107348 1301.94 850 1793.06
107349 1312 850 1796.71
107350 1309.75 850 1793.16
107351 1320 850 1796.54
107352 1328 850 1796.54
107353 1336 850 1796.54
107354 1344.01 850 1796.52
107355 1257.96 850 1793.62
107356 1278.79 850 1789.26
107357 1271.1 850 1788.89
107358 1340.22 850 1791.95
107359 1263.03 850 1789.1
107360 1332.37 850 1791.37
107361 1316.71 850 1790.81
107362 1324.54 850 1791.1
107363 1281.88 850 1793.18
107364 1346.95 850 1794.57
107365 1253.54 850 1793.82
107366 1286.38 850 1788.98
107367 1290.04 850 1793.83
107368 1294.13 850 1789.29
107369 1255.47 850 1787.43
107370 1297.98 850 1793.93
107371 1301.91 850 1789.58
107372 1305.9 850 1794.03
107373 1309.55 850 1789.77
107374 1314.08 850 1793.85
107375 1318.09 850 1793.97
107376 1322.06 850 1794.06
107377 1252.94 850 1797.08
107378 1326.09 850 1794.07
107379 1347.35 850 1791.63
107380 1256.45 850 1790.44
107381 1330.12 850 1794.08
107382 1334.14 850 1794.1
107383 1347.39 850 1797.49
107384 1338.12 850 1794.2
107385 1252.59 850 1787.02
107386 1342 850 1794.38
107387 1259.79 850 1790.86
107388 1253.46 900 1800
107389 1346.54 900 1800
107390 1300 853.464 1800
107391 1300.17 946.725 1800
107392 1253.81 884.321 1800
107393 1284 946.536 1800
107394 1316 853.464 1800
107395 1315.83 946.725 1800
107396 1284 853.464 1800
107397 1253.18 916.209 1800
107398 1346.19 884.321 1800
107399 1346.82 916.209 1800
107400 1253.76 871.444 1800
107401 1252.98 927.944 1800
107402 1346.28 871.601 1800
107403 1347.02 927.933 1800
107404 1272 853.464 1800
107405 1328 853.464 1800
107406 1272.43 946.164 1800
107407 1327.57 946.244 1800
107408 1253.55 863.956 1800
107409 1253.82 891.765 1800
107410 1253.4 907.889 1800
107411 1253.39 935.868 1800
107412 1346.45 863.963 1800
107413 1346.18 891.765 1800
107414 1346.41 907.779 1800
107415 1346.4 935.688 1800
107416 1264 853.464 1800
107417 1292 853.464 1800
107418 1308 853.464 1800
107419 1336 853.464 1800
107420 1263.57 946.244 1800
107421 1292 946.536 1800
107422 1308 946.536 1800
107423 1335.83 946.725 1800
107424 1253.62 856.367 1800
107425 1253.26 944.122 1800
107426 1343.85 853.375 1800
107427 1343.58 946.376 1800
107428 1260.03 853.445 1800
107429 1262.01 856.925 1800
107430 1266 856.928 1800
107431 1264 860.392 1800
107432 1268 860.392 1800
107433 1266 863.856 1800
107434 1270 863.856 1800
107435 1268 867.32 1800
107436 1272 867.32 1800
107437 1270 870.785 1800
107438 1274 870.785 1800
107439 1272 874.249 1800
107440 1276 874.249 1800
107441 1274 877.713 1800
107442 1278 877.713 1800
107443 1276 881.177 1800
107444 1280 881.177 1800
107445 1278 884.641 1800
107446 1282 884.641 1800
107447 1280 888.105 1800
107448 1284 888.105 1800
107449 1282 891.569 1800
107450 1286 891.569 1800
107451 1284 895.033 1800
107452 1288 895.033 1800
107453 1290 891.569 1800
107454 1292 895.033 1800
107455 1294 891.569 1800
107456 1296 895.033 1800
107457 1298 891.569 1800
107458 1300 895.033 1800
107459 1298 898.497 1800
107460 1302 891.569 1800
107461 1302 898.497 1800
107462 1300 901.962 1800
107463 1304 901.962 1800
107464 1302 905.426 1800
107465 1306 905.426 1800
107466 1308 901.962 1800
107467 1310 905.426 1800
107468 1304 908.89 1800
107469 1300 908.89 1800
107470 1312 901.962 1800
107471 1314 905.426 1800
107472 1300 888.105 1800
107473 1304 888.105 1800
107474 1302 912.354 1800
107475 1298 912.354 1800
107476 1316 901.962 1800
107477 1282 877.713 1800
107478 1302 884.641 1800
107479 1306 884.641 1800
107480 1318 905.426 1800
107481 1316 908.89 1800
107482 1300 915.818 1800
107483 1296 915.818 1800
107484 1320 901.962 1800
107485 1280 895.033 1800
107486 1304 881.177 1800
107487 1308 881.177 1800
107488 1320 908.89 1800
107489 1318 912.354 1800
107490 1298 919.282 1800
107491 1294 919.282 1800
107492 1282 898.497 1800
107493 1278 898.497 1800
107494 1280 901.962 1800
107495 1322 912.354 1800
107496 1320 915.818 1800
107497 1324 915.818 1800
107498 1322 919.282 1800
107499 1306 877.713 1800
107500 1310 877.713 1800
107501 1312 881.177 1800
107502 1314 877.713 1800
107503 1316 881.177 1800
107504 1318 877.713 1800
107505 1320 881.177 1800
107506 1322 877.713 1800
107507 1296 922.746 1800
107508 1292 922.746 1800
107509 1300 922.746 1800
107510 1324 881.177 1800
107511 1276 901.962 1800
107512 1278 905.426 1800
107513 1326 919.282 1800
107514 1324 922.746 1800
107515 1320 922.746 1800
107516 1302 877.713 1800
107517 1274 884.641 1800
107518 1274 905.426 1800
107519 1276 908.89 1800
107520 1322 926.21 1800
107521 1318 926.21 1800
107522 1326 926.21 1800
107523 1326 877.713 1800
107524 1326 912.354 1800
107525 1320 874.249 1800
107526 1304 874.249 1800
107527 1300 874.249 1800
107528 1274 898.497 1800
107529 1298 926.21 1800
107530 1272 908.89 1800
107531 1274 912.354 1800
107532 1328 881.177 1800
107533 1326 884.641 1800
107534 1330 884.641 1800
107535 1330 877.713 1800
107536 1320 929.674 1800
107537 1316 929.674 1800
107538 1270 905.426 1800
107539 1278 912.354 1800
107540 1276 915.818 1800
107541 1272 915.818 1800
107542 1274 919.282 1800
107543 1270 919.282 1800
107544 1272 922.746 1800
107545 1276 922.746 1800
107546 1274 926.21 1800
107547 1270 926.21 1800
107548 1278 926.21 1800
107549 1276 929.674 1800
107550 1280 929.674 1800
107551 1294 912.354 1800
107552 1328 874.249 1800
107553 1312 874.249 1800
107554 1298 884.641 1800
107555 1276 867.321 1800
107556 1314 884.641 1800
107557 1304 915.818 1800
107558 1302 870.785 1800
107559 1298 870.785 1800
107560 1328 888.105 1800
107561 1270 877.713 1800
107562 1268 908.89 1800
107563 1278 933.138 1800
107564 1282 933.138 1800
107565 1274 933.138 1800
107566 1332 888.105 1800
107567 1330 891.569 1800
107568 1332 874.249 1800
107569 1330 870.785 1800
107570 1284 901.962 1800
107571 1302 926.21 1800
107572 1300 929.674 1800
107573 1296 929.674 1800
107574 1296 874.249 1800
107575 1294 870.785 1800
107576 1296 867.321 1800
107577 1292 867.321 1800
107578 1318 898.497 1800
107579 1334 870.785 1800
107580 1332 867.321 1800
107581 1328 867.321 1800
107582 1334 877.713 1800
107583 1280 915.818 1800
107584 1316 922.746 1800
107585 1266 905.426 1800
107586 1318 933.138 1800
107587 1322 933.138 1800
107588 1314 933.138 1800
107589 1298 933.138 1800
107590 1334 891.569 1800
107591 1332 895.033 1800
107592 1266 870.785 1800
107593 1294 933.138 1800
107594 1282 912.354 1800
107595 1302 933.138 1800
107596 1324 888.105 1800
107597 1296 901.962 1800
107598 1306 891.569 1800
107599 1286 884.641 1800
107600 1336 895.033 1800
107601 1334 898.497 1800
107602 1264 908.89 1800
107603 1336 888.105 1800
107604 1336.03 867.335 1800
107605 1280 936.603 1800
107606 1284 936.603 1800
107607 1320 936.603 1800
107608 1324 936.603 1800
107609 1296 936.603 1800
107610 1284 915.818 1800
107611 1282 926.21 1800
107612 1312 929.674 1800
107613 1334 863.859 1800
107614 1294 863.856 1800
107615 1290 863.856 1800
107616 1298 863.856 1800
107617 1288 867.321 1800
107618 1286 863.856 1800
107619 1322 898.497 1800
107620 1324 901.962 1800
107621 1314 912.354 1800
107622 1292 874.249 1800
107623 1261.82 905.521 1800
107624 1263.97 901.977 1800
107625 1322 940.067 1800
107626 1338.03 863.874 1800
107627 1262 863.856 1800
107628 1338 898.497 1800
107629 1336 901.962 1800
107630 1338 870.785 1800
107631 1292 936.603 1800
107632 1286 933.138 1800
107633 1310 933.138 1800
107634 1312 936.513 1800
107635 1308 936.588 1800
107636 1286 912.354 1800
107637 1296 860.392 1800
107638 1300 860.392 1800
107639 1306 870.785 1800
107640 1288 860.392 1800
107641 1284 860.392 1800
107642 1272 860.392 1800
107643 1290 898.497 1800
107644 1304 922.746 1800
107645 1284 867.321 1800
107646 1286 870.785 1800
107647 1302 863.856 1800
107648 1304 860.392 1800
107649 1306 863.856 1800
107650 1308 860.392 1800
107651 1310 863.856 1800
107652 1312 860.392 1800
107653 1314 863.856 1800
107654 1316 860.392 1800
107655 1318 863.856 1800
107656 1320 860.392 1800
107657 1316 867.321 1800
107658 1292 929.674 1800
107659 1268 915.818 1800
107660 1266 919.282 1800
107661 1264 915.818 1800
107662 1262 919.282 1800
107663 1320 895.033 1800
107664 1316 895.033 1800
107665 1310 898.497 1800
107666 1294 877.713 1800
107667 1318 891.569 1800
107668 1332 901.962 1800
107669 1334 905.426 1800
107670 1338 905.426 1800
107671 1336 908.89 1800
107672 1330 905.426 1800
107673 1326 933.138 1800
107674 1328 936.603 1800
107675 1330 933.138 1800
107676 1332 936.513 1800
107677 1334 933.123 1800
107678 1336 936.495 1800
107679 1338 933.118 1800
107680 1336 929.671 1800
107681 1290 877.713 1800
107682 1264 922.746 1800
107683 1260 922.746 1800
107684 1262 926.21 1800
107685 1292 888.105 1800
107686 1320 867.321 1800
107687 1314 891.569 1800
107688 1317.57 940.438 1800
107689 1339.9 894.975 1800
107690 1339.9 908.95 1800
107691 1337.98 912.364 1800
107692 1334 912.355 1800
107693 1336 915.82 1800
107694 1259.92 909.022 1800
107695 1290 919.282 1800
107696 1288 922.746 1800
107697 1292 881.177 1800
107698 1336.01 860.396 1800
107699 1340.01 860.396 1800
107700 1332 860.393 1800
107701 1284 908.89 1800
107702 1288 908.89 1800
107703 1308 929.674 1800
107704 1310 926.21 1800
107705 1326 898.497 1800
107706 1282 919.282 1800
107707 1332 915.818 1800
107708 1334 919.282 1800
107709 1338 919.282 1800
107710 1282 870.785 1800
107711 1336 922.746 1800
107712 1340 922.746 1800
107713 1332 922.746 1800
107714 1339.89 936.646 1800
107715 1260 901.962 1800
107716 1262 898.5 1800
107717 1265.99 898.501 1800
107718 1264 895.033 1800
107719 1268 895.034 1800
107720 1266 891.569 1800
107721 1262 891.569 1800
107722 1264 888.105 1800
107723 1270 891.569 1800
107724 1260 888.105 1800
107725 1262 884.641 1800
107726 1266 884.641 1800
107727 1264 881.177 1800
107728 1260.09 881.231 1800
107729 1262.02 877.722 1800
107730 1257.43 877.815 1800
107731 1260 874.249 1800
107732 1337.55 940.429 1800
107733 1342 940.067 1800
107734 1282 939.977 1800
107735 1278 940.052 1800
107736 1286 939.962 1800
107737 1330 940.067 1800
107738 1294 939.977 1800
107739 1298.43 940.425 1800
107740 1310.67 939.896 1800
107741 1306 940.067 1800
107742 1339.92 929.714 1800
107743 1260.12 915.749 1800
107744 1341.85 912.297 1800
107745 1342.54 905.624 1800
107746 1341.63 918.995 1800
107747 1343.83 922.209 1800
107748 1280 943.531 1800
107749 1320.54 943.61 1800
107750 1340.21 943.505 1800
107751 1295.46 943.47 1800
107752 1324 943.531 1800
107753 1275.89 943.472 1800
107754 1274.15 939.866 1800
107755 1257.42 898.311 1800
107756 1258.27 926.173 1800
107757 1260.33 929.601 1800
107758 1264.05 929.662 1800
